Feature_X,Feature_Y,Difference,Group,Transformation,Formula,mf,SampleID
541.179125,555.194814,14.015689,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
541.179125,569.174191,27.995066,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
541.179125,559.18989,18.010765,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
541.179125,426.151712,115.027413,Amino Acid,Aspartic_Acid_(-H2O),C4H5NO3,115.026943,Sample6
541.179125,461.222034,79.957091,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
541.179125,583.190568,42.011443,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
541.179125,523.188621,17.990504,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample6
541.179125,571.153761,29.974636,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
541.179125,525.159926,16.019199,Abiotic,Primary_amine,NH2,16.018724,Sample6
541.179125,412.135819,129.043306,Amino Acid,Glutamic_Acid_(-H2O),C5H7NO3,129.042593,Sample6
541.179125,439.147361,102.031764,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample6
541.179125,454.147401,87.031724,Amino Acid,Serine_(-H2O),C3H5NO2,87.032028,Sample6
541.179125,557.174173,15.995048,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
541.179125,569.210215,28.03109,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
523.144062,301.129964,222.014098,Amino Acid,Cystine_(-H2O),C6H10N2O3S2,222.013286,Sample6
523.144062,539.162135,16.018073,Abiotic,Primary_amine,NH2,16.018724,Sample6
523.144062,443.187819,79.956243,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
523.144062,505.177467,17.966595,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample6
523.144062,525.183172,2.03911,Amino Acid,Transamination_(-O),NH4,2.039459,Sample6
523.144062,637.22407,114.080008,Other,Ornitine_Conjugation_(-OH),C5H11N2O2,114.079310,Sample6
523.144062,537.146656,14.002594,Abiotic,Tertiary_amine,N,14.003074,Sample6
523.144062,525.159926,2.015864,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
523.144062,567.15854,44.014478,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,44.013639,Sample6
523.144062,452.106415,71.037647,Amino Acid,Alanine_(-H2O),C3H5NO,71.037114,Sample6
523.144062,497.127586,26.016476,Abiotic,C2H2,C2H2,26.015650,Sample6
523.144062,539.121408,15.977346,Other,Thiourea_to_Urea_(-S),O,15.977160,Sample6
573.143599,557.148422,15.995177,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
573.143599,547.127358,26.016241,Abiotic,C2H2,C2H2,26.015650,Sample6
573.143599,517.153825,55.989774,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
573.143599,442.102523,131.041076,Amino Acid,Methionine_(-H2O),C5H9NOS,131.040486,Sample6
573.143599,459.100688,114.042911,Amino Acid,Asparagine_(-H2O),C4H6N2O2,114.042928,Sample6
573.143599,487.142555,86.001044,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
573.143599,545.111929,28.03167,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
573.143599,558.132693,15.010906,Abiotic,Secondary_amine,NH,15.010899,Sample6
573.143599,607.103752,33.960153,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample6
573.143599,555.132568,18.011031,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
573.143599,545.148182,27.995417,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
573.143599,454.139313,119.004286,Amino Acid,Cysteine_Conjugation_1_(-H),C3H6NO2S,119.004100,Sample6
573.143599,330.06302,243.080579,Abiotic,Biotinyl_(-H),C10H15N2O3S,243.080339,Sample6
573.143599,571.128244,2.015355,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
573.143599,559.127878,14.015721,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
625.224423,607.212966,18.011457,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
625.224423,627.239251,2.014828,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
625.224423,623.208289,2.016134,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
625.224423,641.219243,15.99482,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
625.224423,653.21966,27.995237,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
625.224423,667.235882,42.011459,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
625.224423,705.18133,79.956907,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
625.224423,643.214726,17.990303,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample6
625.224423,653.256657,28.032234,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
625.224423,651.240934,26.016511,Abiotic,C2H2,C2H2,26.015650,Sample6
625.224423,611.208178,14.016245,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
625.224423,655.19929,29.974867,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
513.146434,412.099423,101.047011,Amino Acid,Threonine_(-H2O),C4H7NO2,101.047679,Sample6
513.146434,539.162135,26.015701,Abiotic,C2H2,C2H2,26.015650,Sample6
513.146434,433.190116,79.956318,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
513.146434,541.142069,27.995635,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
513.146434,543.121275,29.974841,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
513.146434,495.155626,17.990808,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample6
513.146434,499.130258,14.016176,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
513.146434,511.130184,2.01625,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
513.146434,558.14376,44.997326,Abiotic,CHO2,CHO2,44.997654,Sample6
513.146434,593.102322,79.955888,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
513.146434,572.159936,59.013502,Abiotic,Acetylation_(-H),C2H3O2,59.013304,Sample6
513.146434,426.115396,87.031038,Amino Acid,Serine_(-H2O),C3H5NO2,87.032028,Sample6
513.146434,511.151009,1.995425,Abiotic,Oxidative_Defluorination_(-F),HO,1.995660,Sample6
513.146434,497.127586,16.018848,Abiotic,Primary_amine,NH2,16.018724,Sample6
513.146434,497.150925,15.995509,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
585.1835,599.186401,14.002901,Abiotic,Tertiary_amine,N,14.003074,Sample6
585.1835,601.20209,16.01859,Abiotic,Primary_amine,NH2,16.018724,Sample6
585.1835,518.129039,67.054461,Abiotic,Isoprene_addition_(-H),C5H7,67.054775,Sample6
585.1835,613.21428,28.03078,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
585.1835,629.197813,44.014313,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,44.013639,Sample6
585.1835,647.09987,61.91637,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample6
585.1835,569.187621,15.995879,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
585.1835,587.222073,2.038573,Amino Acid,Transamination_(-O),NH4,2.039459,Sample6
585.1835,422.120474,163.063026,Amino Acid,Tyrosine_(-H2O),C9H9NO2,163.063329,Sample6
585.1835,599.199578,14.016078,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
575.123783,690.151518,115.027735,Amino Acid,Aspartic_Acid_(-H2O),C4H5NO3,115.026943,Sample6
575.123783,560.11206,15.011723,Abiotic,Secondary_amine,NH,15.010899,Sample6
575.123783,574.091492,1.032291,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,1.031630,Sample6
575.123783,577.139553,2.01577,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
575.123783,593.134018,18.010235,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
575.123783,601.139614,26.015831,Abiotic,C2H2,C2H2,26.015650,Sample6
575.123783,603.119608,27.995825,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
575.123783,617.13474,42.010957,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
575.123783,655.090996,79.967213,Abiotic,Phosphate,HPO3,79.966332,Sample6
575.123783,573.107475,2.016308,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
575.123783,541.163343,33.96044,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample6
575.123783,495.167306,79.956477,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
575.123783,559.127878,15.995905,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
575.123783,557.15859,17.965193,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample6
606.200297,507.131169,99.069128,Amino Acid,Valine_(-H2O),C5H9NO,99.068414,Sample6
606.200297,604.184504,2.015793,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
606.200297,605.197372,1.002925,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample6
606.200297,578.204458,27.995839,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
606.200297,459.14663,147.053667,Other,O-Acetylserine,C5H9NO4,147.053159,Sample6
606.200297,509.146896,97.053401,Amino Acid,Proline_(-H2O),C5H7NO,97.052764,Sample6
511.187436,397.144864,114.042572,Amino Acid,Asparagine_(-H2O),C4H6N2O2,114.042928,Sample6
511.187436,485.171044,26.016392,Abiotic,C2H2,C2H2,26.015650,Sample6
511.187436,383.128926,128.05851,Amino Acid,Glutamine_(-H2O)/Glutamine_Conjugation_(-OH),C5H8N2O2_C5H9N2O3,128.058578,Sample6
511.187436,495.19201,15.995426,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
511.187436,591.144305,79.956869,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample6
511.187436,545.148182,33.960746,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample6
511.187436,539.21945,28.032014,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
511.187436,444.133584,67.053852,Abiotic,Isoprene_addition_(-H),C5H7,67.054775,Sample6
511.187436,481.212432,29.975004,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
511.187436,483.15541,28.032026,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
511.187436,483.191665,27.995771,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
511.187436,497.171322,14.016114,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
511.187436,509.171628,2.015808,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
547.131831,609.046644,61.914813,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample6
547.131831,575.12751,27.995679,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
547.131831,418.089058,129.042773,Amino Acid,Glutamic_Acid_(-H2O),C5H7NO3,129.042593,Sample6
547.131831,516.157484,30.974347,Abiotic,Inorganic_Phosphate,P,30.973763,Sample6
547.131831,561.134893,14.003062,Abiotic,Tertiary_amine,N,14.003074,Sample6
547.131831,545.136911,1.99492,Abiotic,Oxidative_Defluorination_(-F),HO,1.995660,Sample6
547.131831,321.073823,226.058008,Amino Acid,Uridine_(-H2O),C9H10N2O5,226.058972,Sample6
547.131831,400.077921,147.05391,Other,O-Acetylserine,C5H9NO4,147.053159,Sample6
547.131831,446.084993,101.046838,Amino Acid,Threonine_(-H2O),C4H7NO2,101.047679,Sample6
547.131831,448.064279,99.067552,Amino Acid,Valine_(-H2O),C5H9NO,99.068414,Sample6
221.081788,237.076804,15.995016,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
221.081788,239.092476,18.010688,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
221.081788,251.056212,29.974424,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
221.081788,247.09762,26.015832,Abiotic,C2H2,C2H2,26.015650,Sample6
221.081788,249.076896,27.995108,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
221.081788,249.113302,28.031514,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
221.081788,263.092652,42.010864,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
221.081788,265.071922,43.990134,Abiotic,Carboxylation,CO2,43.989829,Sample6
221.081788,277.071883,55.990095,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
221.081788,305.103736,84.021948,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
221.081788,307.083017,86.001229,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
221.081788,669.142726,448.060938,Other,Indolylmethyl_glucosinolate,C16H20N2O9S2,448.061027,Sample6
227.05597,241.071768,14.015798,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
227.05597,253.071848,26.015878,Abiotic,C2H2,C2H2,26.015650,Sample6
227.05597,255.087526,28.031556,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
227.05597,269.066784,42.010814,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
227.05597,271.046157,43.990187,Abiotic,Carboxylation,CO2,43.989829,Sample6
227.05597,283.046154,55.990184,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
227.05597,311.077991,84.022021,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
227.05597,313.057319,86.001349,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
227.05597,534.139762,307.083792,Abiotic,GSH_Conjugation_2,C10H17N3O6S,307.083810,Sample6
227.05597,675.116345,448.060375,Other,Indolylmethyl_glucosinolate,C16H20N2O9S2,448.061027,Sample6
227.05597,456.069281,229.013311,Other,Pyridoxal_phosphate_(-H2O),C8H8NO5P,229.014011,Sample6
229.108039,231.123719,2.01568,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
229.108039,243.123825,14.015786,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
229.108039,245.103071,15.995032,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
229.108039,247.09762,17.989581,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample6
229.108039,255.12391,26.015871,Abiotic,C2H2,C2H2,26.015650,Sample6
229.108039,257.103182,27.995143,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
229.108039,259.082427,29.974388,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
229.108039,273.098105,43.990066,Abiotic,Carboxylation,CO2,43.989829,Sample6
229.108039,313.130098,84.022059,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
229.108039,390.048871,160.940832,Other,Diphosphate,H3O6P2,160.940490,Sample6
229.108039,271.118877,42.010838,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
229.108039,315.109371,86.001332,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
229.108039,536.192107,307.084068,Abiotic,GSH_Conjugation_2,C10H17N3O6S,307.083810,Sample6
229.108039,257.139558,28.031519,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
229.108039,285.098097,55.990058,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
229.108039,458.122312,229.014273,Other,Pyridoxal_phosphate_(-H2O),C8H8NO5P,229.014011,Sample6
231.123719,249.113302,17.989583,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample6
231.123719,259.155163,28.031444,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
231.123719,261.098031,29.974312,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
231.123719,273.134497,42.010778,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
231.123719,275.113781,43.990062,Abiotic,Carboxylation,CO2,43.989829,Sample6
231.123719,315.145755,84.022036,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
231.123719,317.125101,86.001382,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
231.123719,536.192107,305.068388,Abiotic,GSH_Conjugation_1,C10H15N3O6S,305.068160,Sample6
231.123719,257.139558,26.015839,Abiotic,C2H2,C2H2,26.015650,Sample6
231.123719,259.118843,27.995124,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
231.123719,460.137324,229.013605,Other,Pyridoxal_phosphate_(-H2O),C8H8NO5P,229.014011,Sample6
231.123719,538.20726,307.083541,Abiotic,GSH_Conjugation_2,C10H17N3O6S,307.083810,Sample6
231.087345,245.103071,14.015726,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
231.087345,257.103182,26.015837,Abiotic,C2H2,C2H2,26.015650,Sample6
231.087345,259.082427,27.995082,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
231.087345,273.098105,42.01076,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
231.087345,640.105291,409.017946,Amino Acid,Adenosine_5_diphosphate_(-H2O),C10H13N5O9P2,409.018854,Sample6
231.087345,315.109371,84.022026,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
231.087345,259.118843,28.031498,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
231.087345,287.077332,55.989987,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
231.087345,317.088728,86.001383,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample6
231.087345,338.091757,107.004412,Other,Taurine_Conjugation_(-OH),C2H6NO3S,107.004100,Sample6
231.087345,460.100852,229.013507,Other,Pyridoxal_phosphate_(-H2O),C8H8NO5P,229.014011,Sample6
231.087345,538.171066,307.083721,Abiotic,GSH_Conjugation_2,C10H17N3O6S,307.083810,Sample6
233.154622,263.129016,29.974394,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
233.154622,277.144669,43.990047,Abiotic,Carboxylation,CO2,43.989829,Sample6
233.154622,289.145089,55.990467,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
233.154622,573.255592,340.10097,Sugar,Disaccharide_(-H2O),C12H20O11,340.100562,Sample6
233.154622,681.216103,448.061481,Other,Indolylmethyl_glucosinolate,C16H20N2O9S2,448.061027,Sample6
235.024742,237.040377,2.015635,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
235.024742,249.040498,14.015756,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
235.024742,263.056276,28.031534,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
235.024742,277.035579,42.010837,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
235.024742,279.014792,43.99005,Abiotic,Carboxylation,CO2,43.989829,Sample6
235.024742,306.062715,71.037973,Amino Acid,Alanine_(-H2O),C3H5NO,71.037114,Sample6
235.024742,522.103211,287.078469,Abiotic,GSH_Conjugation_(on_Fluorine)_(-F),C10H16N3O6S,287.077580,Sample6
235.024742,251.019738,15.994996,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
235.061137,237.076804,2.015667,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
235.061137,251.056212,15.995075,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
235.061137,253.071848,18.010711,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
235.061137,249.076896,14.015759,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
235.061137,261.076981,26.015844,Abiotic,C2H2,C2H2,26.015650,Sample6
235.061137,263.056276,27.995139,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
235.061137,263.092652,28.031515,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
235.061137,265.03546,29.974323,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
235.061137,277.071883,42.010746,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
235.061137,279.051268,43.990131,Abiotic,Carboxylation,CO2,43.989829,Sample6
235.061137,291.051264,55.990127,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
235.061137,522.139387,287.07825,Abiotic,GSH_Conjugation_(on_Fluorine)_(-F),C10H16N3O6S,287.077580,Sample6
237.040377,251.056212,14.015835,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
237.040377,263.056276,26.015899,Abiotic,C2H2,C2H2,26.015650,Sample6
237.040377,265.03546,27.995083,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
237.040377,265.071922,28.031545,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
237.040377,279.051268,42.010891,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
237.040377,281.030517,43.99014,Abiotic,Carboxylation,CO2,43.989829,Sample6
237.040377,293.030839,55.990462,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
237.040377,524.118769,287.078392,Abiotic,GSH_Conjugation_(on_Fluorine)_(-F),C10H16N3O6S,287.077580,Sample6
237.040377,308.078322,71.037945,Amino Acid,Alanine_(-H2O),C3H5NO,71.037114,Sample6
237.076804,239.092476,2.015672,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
237.076804,253.071848,15.995044,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
237.076804,251.092568,14.015764,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
237.076804,255.087526,18.010722,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
237.076804,263.092652,26.015848,Abiotic,C2H2,C2H2,26.015650,Sample6
237.076804,265.071922,27.995118,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
237.076804,267.051197,29.974393,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
237.076804,293.067259,55.990455,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
237.076804,265.108286,28.031482,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
237.076804,281.066774,43.98997,Abiotic,Carboxylation,CO2,43.989829,Sample6
237.076804,321.098923,84.022119,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample6
237.076804,685.138761,448.061957,Other,Indolylmethyl_glucosinolate,C16H20N2O9S2,448.061027,Sample6
237.076804,279.087521,42.010717,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
237.113197,239.128863,2.015666,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
237.113197,251.128941,14.015744,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
237.113197,253.108237,15.99504,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
237.113197,255.12391,18.010713,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
237.113197,267.087587,29.97439,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
237.113197,317.078849,79.965652,Abiotic,Phosphate,HPO3,79.966332,Sample6
237.113197,263.129016,26.015819,Abiotic,C2H2,C2H2,26.015650,Sample6
237.113197,265.108286,27.995089,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
237.113197,265.144673,28.031476,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample6
237.113197,293.103619,55.990422,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
237.113197,279.123898,42.010701,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample6
237.113197,281.103178,43.989981,Abiotic,Carboxylation,CO2,43.989829,Sample6
239.092476,241.10816,2.015684,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample6
239.092476,253.108237,14.015761,Abiotic,Methylation_(-H),CH3,14.015650,Sample6
239.092476,255.087526,15.99505,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample6
239.092476,257.103182,18.010706,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample6
239.092476,267.087587,27.995111,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample6
239.092476,269.066784,29.974308,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample6
239.092476,295.082943,55.990467,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample6
