SampleID,Group,Transformation,Formula,Counts,Perc_Counts
Sample12,Other,Urea_addition_(-H),CH3N2O,106,0.0019957824973640607
Sample12,Other,Thiourea_to_Urea_(-S),O,108,0.002033438770899232
Sample12,Amino Acid,Cystine_(-H2O),C6H10N2O3S2,109,0.002052266907666817
Sample12,Amino Acid,Histidine_(-H2O),C6H7N3O,115,0.00216523572827233
Sample12,Amino Acid,Cytosine_(-H),C4H4N3O,128,0.0024100015062509415
Sample12,Amino Acid,Uridine_5_diphosphate_(-H2O),C9H12N2O11P2,131,0.002466485916553698
Sample12,Amino Acid,Thymidine_(-H2O),C10H12N2O4,150,0.002824220515137822
Sample12,Abiotic,Oxidative_Debromination_(-Br),HO,159,0.0029936737460460913
Sample12,Amino Acid,Lysine_(-H2O),C6H12N2O,160,0.0030125018828136767
Sample12,Abiotic,Carbon/dehydrogenation,C13,165,0.0031066425666516043
Sample12,Amino Acid,Uridine_(-H2O),C9H10N2O5,221,0.004161018225636391
Sample12,Other,Ornitine_Conjugation_(-OH),C5H11N2O2,250,0.00470703419189637
Sample12,Abiotic,Oxidative_Defluorination_(-F),HO,252,0.004744690465431541
Sample12,Amino Acid,Phenylalanine_(-H2O),C9H9NO,255,0.004801174875734298
Sample12,Abiotic,Reductive_Defluorination_(-F),H,294,0.005535472209670131
Sample12,Amino Acid,Glutamine_(-H2O)/Glutamine_Conjugation_(-OH),C5H8N2O2_C5H9N2O3,332,0.006250941406838379
Sample12,Amino Acid,Tyrosine_(-H2O),C9H9NO2,344,0.006476879048049405
Sample12,Amino Acid,Isoleucine_(-H2O),C6H11NO,409,0.007700707937942461
Sample12,Amino Acid,Leucine_(-H2O),C6H11NO,409,0.007700707937942461
Sample12,Amino Acid,Guanine_(-H),C5H4N5O,412,0.007757192348245218
Sample12,Amino Acid,Asparagine_(-H2O),C4H6N2O2,420,0.007907817442385901
Sample12,Amino Acid,Adenine_(-H),C5H4N5,460,0.00866094291308932
Sample12,Abiotic,Inorganic_Phosphate,P,542,0.01020485012803133
Sample12,Other,O-Acetylserine,C5H9NO4,566,0.010656725410453382
Sample12,Amino Acid,Valine_(-H2O),C5H9NO,580,0.010920319325199579
Sample12,Amino Acid,Proline_(-H2O),C5H7NO,686,0.01291610182256364
Sample12,Amino Acid,Glutamic_Acid_(-H2O),C5H7NO3,729,0.013725711703569815
Sample12,Amino Acid,Threonine_(-H2O),C4H7NO2,771,0.014516493447808405
Sample12,Sugar,C6H10O6,C6H10O6,867,0.01632399457749661
Sample12,Amino Acid,Aspartic_Acid_(-H2O),C4H5NO3,872,0.016418135261334538
Sample12,Amino Acid,Alanine_(-H2O),C3H5NO,937,0.017641964151227596
Sample12,Amino Acid,Serine_(-H2O),C3H5NO2,938,0.01766079228799518
Sample12,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,997,0.018771652357282724
Sample12,Sugar,Glucoside_Conjugation_(-H),C6H11O5,1036,0.019505949691218556
Sample12,Amino Acid,Glycine_Conjugation_(-OH),C2H4NO2,1132,0.021313450820906764
Sample12,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,1155,0.02174649796656123
Sample12,Abiotic,Secondary_amine,NH,1255,0.023629311643319776
Sample12,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,1316,0.024777827986142493
Sample12,Sugar,Erythrose_(-H2O),C4H8O4,1675,0.031537129085705676
Sample12,Abiotic,Acetotacetate_(-H2O),C4H4O2,1919,0.036131194456996536
Sample12,Abiotic,Nitro_Reduction_(-O2),H2,1958,0.03686549179093237
Sample12,Other,Malonyl_group_(-H2O),C3H2O3,1969,0.03707260129537581
Sample12,Abiotic,Ethyl_addition_(-H2O),C2H4,2123,0.039972134357583976
Sample12,Abiotic,Condensation/hydration/dehydration,H2O,2205,0.04151604157252598
Sample12,Abiotic,C2H2,C2H2,2213,0.041666666666666664
Sample12,Abiotic,Carboxylation,CO2,2218,0.041760807350504595
Sample12,Sugar,Glyoxylate_(-H2O),C2O2,2253,0.042419792137370085
Sample12,Abiotic,Acetylation_(-H2O),C2H2O,2411,0.04539463774664859
Sample12,Abiotic,Oxidation/Hydroxylation_(-H),O,2457,0.046260732037957525
Sample12,Abiotic,Formic_Acid_(-H2O),CO,2500,0.0470703419189637
Sample12,Abiotic,Methylation_(-H),CH3,2505,0.04716448260280163
Sample12,Abiotic,Hydrogenation/dehydrogenation,H2,2599,0.04893432745895466
