SampleID,Group,Transformation,Formula,Counts,Perc_Counts
Sample23,Other,Indolylmethyl_glucosinolate,C16H20N2O9S2,1,2.4432553934862812e-05
Sample23,Amino Acid,Guanosine_5_diphosphate_(-H2O),C10H13N5O10P2,2,4.8865107869725624e-05
Sample23,Amino Acid,Adenosine_5_diphosphate_(-H2O),C10H13N5O9P2,3,7.329766180458844e-05
Sample23,Abiotic,GSH_Conjugation_(on_Chlorine)_(-Cl),C10H16N3O6S,3,7.329766180458844e-05
Sample23,Amino Acid,Glutathione_(-H2O),C10H15N3O5S,5,0.00012216276967431404
Sample23,Other,Palmitoylation_(-H2O)/Palmitoyl_Conjugation_(-H),C16H30O_C16H31O,5,0.00012216276967431404
Sample23,Abiotic,GSH_Conjugation_2,C10H17N3O6S,6,0.00014659532360917688
Sample23,Abiotic,Biotinyl_(-H),C10H15N2O3S,7,0.0001710278775440397
Sample23,Other,Phytochelatin,C10H16N3O6S-,7,0.0001710278775440397
Sample23,Abiotic,GSH_Conjugation_1,C10H15N3O6S,9,0.0002198929854137653
Sample23,Other,Alliin,C6H11NO3S,10,0.0002443255393486281
Sample23,Amino Acid,Adenosine_(-H2O),C10H11N5O3,11,0.0002687580932834909
Sample23,Amino Acid,Guanosine_(-H2O),C10H11N5O4,11,0.0002687580932834909
Sample23,Other,Diphosphate,H3O6P2,13,0.00031762320115321654
Sample23,Abiotic,Biotinyl_(-H2O),C10H14N2O2S,15,0.00036648830902294216
Sample23,Sugar,Glucose-N-Phosphate_(-H2O),C6H11O8P,16,0.000390920862957805
Sample23,Amino Acid,Thymidine_5_monophosphate_(-H2O),C10H13N2O7P,17,0.00041535341689266777
Sample23,Amino Acid,Arginine_(-H2O)/Arginine_Conjugation_(-OH),C6H12N4O_C6H13N4O2,19,0.0004642185247623934
Sample23,Abiotic,CHO2,CHO2,19,0.0004642185247623934
Sample23,Other,Pyridoxal_phosphate_(-H2O),C8H8NO5P,20,0.0004886510786972562
Sample23,Abiotic,Isoprene_addition_(-H),C5H7,21,0.000513083632632119
Sample23,Amino Acid,Methionine_(-H2O),C5H9NOS,21,0.000513083632632119
Sample23,Amino Acid,Cysteine_Conjugation_2,C3H7NO2S,24,0.0005863812944367075
Sample23,Abiotic,Reductive_Dechlorination_(-Cl),H,25,0.0006108138483715702
Sample23,Amino Acid,Cysteine_(-H2O),C3H5NOS,25,0.0006108138483715702
Sample23,Abiotic,Phosphate,HPO3,25,0.0006108138483715702
Sample23,Abiotic,Acetylation_(-H),C2H3O2,25,0.0006108138483715702
Sample23,Abiotic,Acetone_(-H),C3H5O,26,0.0006352464023064331
Sample23,Amino Acid,Cysteine_Conjugation_1_(-H),C3H6NO2S,27,0.0006596789562412959
Sample23,Amino Acid,Cytidine_5_diphosphate_(-H2O),C9H13N3O10P2,28,0.0006841115101761587
Sample23,Abiotic,Oxidative_Dechlorination_(-Cl),HO,31,0.0007574091719807471
Sample23,Other,Taurine_Conjugation_(-OH),C2H6NO3S,36,0.0008795719416550612
Sample23,Amino Acid,Tryptophan_(-H2O),C11H10N2O,38,0.0009284370495247868
Sample23,Amino Acid,Transamination_(-O),NH4,40,0.0009773021573945123
Sample23,Abiotic,Primary_amine,NH2,42,0.001026167265264238
