Feature_X,Feature_Y,Difference,Group,Transformation,Formula,mf,SampleID
539.211183,540.214781,1.003598,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample8
539.211183,523.215972,15.995211,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample8
539.211183,521.244707,17.966476,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample8
539.211183,525.195339,14.015844,Abiotic,Methylation_(-H),CH3,14.015650,Sample8
539.211183,511.179391,28.031792,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample8
539.211183,317.197761,222.013422,Amino Acid,Cystine_(-H2O),C6H10N2O3S2,222.013286,Sample8
539.211183,511.215675,27.995508,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample8
539.211183,553.227438,14.016255,Abiotic,Methylation_(-H),CH3,14.015650,Sample8
539.211183,509.236256,29.974927,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample8
539.211183,521.200478,18.010705,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample8
539.211183,555.18745,15.976267,Other,Thiourea_to_Urea_(-S),O,15.977160,Sample8
539.211183,497.199623,42.01156,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample8
539.211183,541.227037,2.015854,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
539.211183,495.220489,43.990694,Abiotic,Carboxylation,CO2,43.989829,Sample8
539.211183,505.24939,33.961793,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample8
539.211183,538.20726,1.003923,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample8
539.211183,557.222724,18.011541,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample8
539.211183,555.206646,15.995463,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample8
539.211183,537.195846,2.015337,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
540.214781,313.057319,227.157462,Abiotic,GSH_Conjugation_(on_Bromine)_(-Br),C10H16N3O6S,227.157640,Sample8
540.214781,525.203452,15.011329,Abiotic,Secondary_amine,NH,15.010899,Sample8
540.214781,297.135041,243.07974,Abiotic,Biotinyl_(-H),C10H15N2O3S,243.080339,Sample8
540.214781,620.171215,79.956434,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample8
540.214781,539.183,1.031781,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,1.031630,Sample8
540.214781,571.189395,30.974614,Abiotic,Inorganic_Phosphate,P,30.973763,Sample8
540.214781,403.155516,137.059265,Amino Acid,Histidine_(-H2O),C6H7N3O,137.058912,Sample8
540.214781,429.194952,111.019829,Amino Acid,Uracil_(-H),C4H3N2O2,111.019452,Sample8
540.214781,538.199211,2.01557,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
571.173957,553.162619,18.011338,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample8
571.173957,651.130481,79.956524,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,79.956810,Sample8
571.173957,443.115046,128.058911,Amino Acid,Glutamine_(-H2O)/Glutamine_Conjugation_(-OH),C5H8N2O2_C5H9N2O3,128.058578,Sample8
571.173957,589.164549,17.990592,Abiotic,Reductive_Defluorination_(-F),H,17.990580,Sample8
571.173957,605.134828,33.960871,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample8
571.173957,545.15742,26.016537,Abiotic,C2H2,C2H2,26.015650,Sample8
571.173957,573.189673,2.015716,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
571.173957,585.189705,14.015748,Abiotic,Methylation_(-H),CH3,14.015650,Sample8
571.173957,415.07329,156.100667,Amino Acid,Arginine_(-H2O)/Arginine_Conjugation_(-OH),C6H12N4O_C6H13N4O2,156.101111,Sample8
571.173957,457.130928,114.043029,Amino Acid,Asparagine_(-H2O),C4H6N2O2,114.042928,Sample8
571.173957,500.135879,71.038078,Amino Acid,Alanine_(-H2O),C3H5NO,71.037114,Sample8
571.173957,504.119612,67.054345,Abiotic,Isoprene_addition_(-H),C5H7,67.054775,Sample8
571.173957,555.178676,15.995281,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample8
571.173957,569.158118,2.015839,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
571.173957,557.157741,14.016216,Abiotic,Methylation_(-H),CH3,14.015650,Sample8
551.146951,553.162619,2.015668,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample8
551.146951,565.163028,14.016077,Abiotic,Methylation_(-H),CH3,14.015650,Sample8
551.146951,533.136074,18.010877,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample8
551.146951,577.163382,26.016431,Abiotic,C2H2,C2H2,26.015650,Sample8
