Feature_X,Feature_Y,Difference,Group,Transformation,Formula,mf,SampleID
571.13094,555.135462,15.995478,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
571.13094,599.161984,28.031044,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
571.13094,541.156201,29.974739,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
571.13094,395.098524,176.032416,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,176.032088,Sample9
571.13094,421.088987,150.041953,Amino Acid,Guanine_(-H),C5H4N5O,150.041585,Sample9
571.13094,439.088342,132.042598,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,132.042259,Sample9
571.13094,457.052591,114.078349,Other,Ornitine_Conjugation_(-OH),C5H11N2O2,114.079310,Sample9
571.13094,509.215996,61.914944,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample9
571.13094,543.098897,28.032043,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
571.13094,556.120773,15.010167,Abiotic,Secondary_amine,NH,15.010899,Sample9
571.13094,601.104751,29.973811,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
571.13094,615.120348,43.989408,Abiotic,Carboxylation,CO2,43.989829,Sample9
571.13094,627.120596,55.989656,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
571.13094,655.152276,84.021336,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
571.13094,657.131278,86.000338,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
571.13094,543.13519,27.99575,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
571.13094,573.146571,2.015631,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
571.13094,500.094809,71.036131,Amino Acid,Alanine_(-H2O),C3H5NO,71.037114,Sample9
571.13094,597.146238,26.015298,Abiotic,C2H2,C2H2,26.015650,Sample9
571.13094,573.170813,2.039873,Amino Acid,Transamination_(-O),NH4,2.039459,Sample9
571.13094,553.119811,18.011129,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
571.13094,345.072878,226.058062,Amino Acid,Uridine_(-H2O),C9H10N2O5,226.058972,Sample9
571.13094,347.052121,224.078819,Amino Acid,Thymidine_(-H2O),C10H12N2O4,224.079707,Sample9
571.13094,393.082794,178.048146,Sugar,C6H10O6,C6H10O6,178.047738,Sample9
571.13094,434.072975,137.057965,Amino Acid,Histidine_(-H2O),C6H7N3O,137.058912,Sample9
571.13094,437.083918,134.047022,Amino Acid,Adenine_(-H),C5H4N5,134.046670,Sample9
571.13094,485.130061,86.000879,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
571.13094,487.109399,84.021541,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
459.114602,297.061604,162.052998,Sugar,Glucoside_Conjugation_(-H),C6H11O5,162.052820,Sample9
459.114602,309.072775,150.041827,Amino Acid,Guanine_(-H),C5H4N5O,150.041585,Sample9
459.114602,375.09336,84.021242,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
459.114602,516.135972,57.02137,Amino Acid,Glycine_Conjugation_(-OH),C2H4NO2,57.021460,Sample9
459.114602,281.066774,178.047828,Sugar,C6H10O6,C6H10O6,178.047738,Sample9
459.114602,325.067642,134.04696,Amino Acid,Adenine_(-H),C5H4N5,134.046670,Sample9
459.114602,327.072099,132.042503,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,132.042259,Sample9
459.114602,357.082766,102.031836,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample9
459.114602,417.103932,42.01067,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
459.114602,429.140311,29.974291,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
459.114602,431.119553,27.995049,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
459.114602,441.103933,18.010669,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
459.114602,445.098839,14.015763,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
459.114602,460.146115,1.031513,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,1.031630,Sample9
459.114602,501.125038,42.010436,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
459.114602,503.10402,43.989418,Abiotic,Carboxylation,CO2,43.989829,Sample9
459.114602,558.182926,99.068324,Amino Acid,Valine_(-H2O),C5H9NO,99.068414,Sample9
459.114602,572.19878,113.084178,Amino Acid,Leucine_(-H2O),C6H11NO,113.084064,Sample9
459.114602,572.19878,113.084178,Amino Acid,Isoleucine_(-H2O),C6H11NO,113.084064,Sample9
459.114602,543.13519,84.020588,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
459.114602,487.145814,28.031212,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
459.114602,283.08242,176.032182,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,176.032088,Sample9
459.114602,373.114026,86.000576,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
459.114602,403.124612,55.98999,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
459.114602,415.124656,43.989946,Abiotic,Carboxylation,CO2,43.989829,Sample9
459.114602,431.083228,28.031374,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
459.114602,433.098857,26.015745,Abiotic,C2H2,C2H2,26.015650,Sample9
459.114602,443.119566,15.995036,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
459.114602,457.098805,2.015797,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
459.114602,460.118046,1.003444,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample9
459.114602,485.130061,26.015459,Abiotic,C2H2,C2H2,26.015650,Sample9
459.114602,487.109399,27.994797,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
459.114602,489.088552,29.97395,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
459.114602,556.167285,97.052683,Amino Acid,Proline_(-H2O),C5H7NO,97.052764,Sample9
459.114602,461.130088,2.015486,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
571.167015,573.182725,2.01571,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
571.167015,543.172053,27.994962,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
571.167015,555.171763,15.995252,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
571.167015,599.161984,27.994969,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
571.167015,557.151172,14.015843,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
571.167015,437.120081,134.046934,Amino Acid,Adenine_(-H),C5H4N5,134.046670,Sample9
571.167015,439.124681,132.042334,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,132.042259,Sample9
571.167015,572.19878,1.031765,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,1.031630,Sample9
571.167015,545.151278,26.015737,Abiotic,C2H2,C2H2,26.015650,Sample9
571.167015,613.178159,42.011144,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
571.167015,615.156335,43.98932,Abiotic,Carboxylation,CO2,43.989829,Sample9
571.167015,627.157187,55.990172,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
571.167015,585.182389,14.015374,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
571.167015,655.188511,84.021496,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
571.167015,657.166525,85.99951,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
571.167015,543.13519,28.031825,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
571.167015,509.252403,61.914612,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample9
571.167015,485.166486,86.000529,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
571.167015,599.198293,28.031278,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
571.167015,487.145814,84.021201,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
571.167015,597.18272,26.015705,Abiotic,C2H2,C2H2,26.015650,Sample9
571.167015,569.151469,2.015546,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
571.167015,393.119113,178.047902,Sugar,C6H10O6,C6H10O6,178.047738,Sample9
571.167015,395.134748,176.032267,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,176.032088,Sample9
571.167015,409.114074,162.052941,Sugar,Glucoside_Conjugation_(-H),C6H11O5,162.052820,Sample9
571.167015,553.15612,18.010895,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
571.167015,493.257493,77.909522,Abiotic,Reductive_Debromination_(-Br),H,77.910510,Sample9
571.167015,541.192678,29.974337,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
571.167015,587.161323,15.994308,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
571.173957,553.20837,17.965587,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
613.359438,511.327705,102.031733,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample9
613.359438,347.09838,266.261058,Other,Stearyl_Conjugation_(-H),C18H35O,266.260970,Sample9
613.359438,627.374925,14.015487,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
613.359438,641.354398,27.99496,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
613.359438,643.333562,29.974124,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
613.359438,599.343761,14.015677,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
613.359438,585.328139,28.031299,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
613.359438,375.129622,238.229816,Other,Palmitoylation_(-H2O)/Palmitoyl_Conjugation_(-H),C16H30O_C16H31O,238.229666,Sample9
613.359438,597.364275,15.995163,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
613.359438,557.369571,55.989867,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
613.359438,571.348928,42.01051,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
603.294133,665.209181,61.915048,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample9
603.294133,575.263019,28.031114,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
603.294133,605.309919,2.015786,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
603.294133,621.304921,18.010788,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
603.294133,645.305119,42.010986,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
603.294133,601.278622,2.015511,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
603.294133,569.333136,33.960997,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample9
603.294133,561.283703,42.01043,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
603.294133,585.328139,17.965994,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
603.294133,577.278652,26.015481,Abiotic,C2H2,C2H2,26.015650,Sample9
603.294133,585.283616,18.010517,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
603.294133,575.299292,27.994841,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
551.205387,577.221229,26.015842,Abiotic,C2H2,C2H2,26.015650,Sample9
551.205387,569.216038,18.010651,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
551.205387,533.239259,17.966128,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
551.205387,593.216207,42.01082,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
551.205387,608.239533,57.034146,Abiotic,Acetone_(-H),C3H5O,57.034040,Sample9
551.205387,613.120083,61.914696,Abiotic,Oxidative_Debromination_(-Br),HO,61.915600,Sample9
551.205387,509.194911,42.010476,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
551.205387,581.17976,29.974373,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
551.205387,517.24436,33.961027,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample9
551.205387,537.202559,14.002828,Abiotic,Tertiary_amine,N,14.003074,Sample9
551.205387,535.210627,15.99476,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
551.205387,537.189854,14.015533,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
551.205387,579.200483,27.995096,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
551.205387,553.221104,2.015717,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
551.205387,525.18981,26.015577,Abiotic,C2H2,C2H2,26.015650,Sample9
551.205387,523.174152,28.031235,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
551.205387,552.208702,1.003315,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample9
551.205387,565.221145,14.015758,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
551.205387,523.21058,27.994807,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
551.205387,549.189879,2.015508,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
551.205387,595.195408,43.990021,Abiotic,Carboxylation,CO2,43.989829,Sample9
551.205387,567.200339,15.994952,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
593.260253,579.244903,14.01535,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
593.260253,565.265363,27.99489,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
593.260253,537.270617,55.989636,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
593.260253,509.239296,84.020957,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
593.260253,575.24977,18.010483,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
593.260253,591.244676,2.015577,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
593.260253,609.255597,15.995344,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
593.260253,611.226826,17.966573,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
593.260253,621.255316,27.995063,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
593.260253,623.235012,29.974759,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
593.260253,595.276118,2.015865,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
593.260253,649.250565,55.990312,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
593.260253,565.22893,28.031323,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
593.260253,567.244684,26.015569,Abiotic,C2H2,C2H2,26.015650,Sample9
593.260253,431.20761,162.052643,Sugar,Glucoside_Conjugation_(-H),C6H11O5,162.052820,Sample9
593.260253,579.257917,14.002336,Abiotic,Tertiary_amine,N,14.003074,Sample9
593.260253,549.270635,43.989618,Abiotic,Carboxylation,CO2,43.989829,Sample9
593.260253,577.265391,15.994862,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
593.260253,563.28627,29.973983,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
593.260253,549.247292,44.012961,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,44.013639,Sample9
593.260253,355.030811,238.229442,Other,Palmitoylation_(-H2O)/Palmitoyl_Conjugation_(-H),C16H30O_C16H31O,238.229666,Sample9
593.260253,437.158441,156.101812,Amino Acid,Arginine_(-H2O)/Arginine_Conjugation_(-OH),C6H12N4O_C6H13N4O2,156.101111,Sample9
593.260253,415.21263,178.047623,Sugar,C6H10O6,C6H10O6,178.047738,Sample9
593.260253,551.249564,42.010689,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
593.260253,507.260061,86.000192,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
593.260253,417.22833,176.031923,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,176.032088,Sample9
593.260253,577.242175,16.018078,Abiotic,Primary_amine,NH2,16.018724,Sample9
593.260253,461.218164,132.042089,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,132.042259,Sample9
497.134919,479.169009,17.96591,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
497.134919,541.148378,44.013459,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,44.013639,Sample9
497.134919,320.088747,177.046172,Other,Alliin,C6H11NO3S,177.045966,Sample9
497.134919,366.094345,131.040574,Amino Acid,Methionine_(-H2O),C5H9NOS,131.040486,Sample9
497.134919,378.130684,119.004235,Amino Acid,Cysteine_Conjugation_1_(-H),C3H6NO2S,119.004100,Sample9
497.134919,394.125434,103.009485,Amino Acid,Cysteine_(-H2O),C3H5NOS,103.009186,Sample9
497.134919,511.137717,14.002798,Abiotic,Tertiary_amine,N,14.003074,Sample9
497.134919,463.174072,33.960847,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample9
523.137687,525.153441,2.015754,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
523.137687,373.096242,150.041445,Amino Acid,Guanine_(-H),C5H4N5O,150.041585,Sample9
523.137687,505.171488,17.966199,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
523.137687,539.132582,15.994895,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
523.137687,551.169002,28.031315,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
523.137687,541.148378,18.010691,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
523.137687,439.116618,84.021069,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
523.137687,443.171282,79.966405,Abiotic,Phosphate,HPO3,79.966332,Sample9
523.137687,521.141383,1.996304,Abiotic,Oxidative_Defluorination_(-F),HO,1.995660,Sample9
523.137687,524.141004,1.003317,Abiotic,Carbon/dehydrogenation,C13,1.003350,Sample9
523.137687,539.115288,15.977601,Other,Thiourea_to_Urea_(-S),O,15.977160,Sample9
523.137687,537.153403,14.015716,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
523.137687,567.150699,44.013012,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,44.013639,Sample9
523.137687,539.156647,16.01896,Abiotic,Primary_amine,NH2,16.018724,Sample9
523.137687,525.176516,2.038829,Amino Acid,Transamination_(-O),NH4,2.039459,Sample9
523.137687,389.091195,134.046492,Amino Acid,Adenine_(-H),C5H4N5,134.046670,Sample9
523.137687,481.127104,42.010583,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
523.137687,489.176661,33.961026,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample9
523.137687,495.142858,27.994829,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
523.137687,497.122054,26.015633,Abiotic,C2H2,C2H2,26.015650,Sample9
595.20337,679.22446,84.02109,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
595.20337,597.218897,2.015527,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
595.20337,581.188076,14.015294,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
595.20337,509.202893,86.000477,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
595.20337,593.187567,2.015803,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
595.20337,609.219261,14.015891,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
595.20337,611.19844,15.99507,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
595.20337,613.21428,18.01091,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
595.20337,621.218965,26.015595,Abiotic,C2H2,C2H2,26.015650,Sample9
595.20337,623.19856,27.99519,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
595.20337,623.235012,28.031642,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
595.20337,637.213908,42.010538,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
595.20337,639.193228,43.989858,Abiotic,Carboxylation,CO2,43.989829,Sample9
595.20337,651.193245,55.989875,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
595.20337,565.22893,29.97444,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
595.20337,567.1719,28.03147,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
595.20337,569.187621,26.015749,Abiotic,C2H2,C2H2,26.015650,Sample9
595.20337,433.150515,162.052855,Sugar,Glucoside_Conjugation_(-H),C6H11O5,162.052820,Sample9
595.20337,553.192671,42.010699,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
595.20337,463.161047,132.042323,Sugar,D-Ribose_(-H2O)_(ribosylation),C5H8O4,132.042259,Sample9
595.20337,551.213142,43.990228,Abiotic,Carboxylation,CO2,43.989829,Sample9
595.20337,419.171238,176.032132,Sugar,Glucuronic_Acid_(-H2O)/Glucuronide_Conjugation_(-H),C6H8O6,176.032088,Sample9
595.20337,511.182207,84.021163,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
595.20337,567.208381,27.994989,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
595.20337,417.155515,178.047855,Sugar,C6H10O6,C6H10O6,178.047738,Sample9
595.20337,577.19239,18.01098,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
595.20337,579.208196,15.995174,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
595.20337,539.213438,55.989932,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
483.260042,381.228348,102.031694,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample9
483.260042,427.270184,55.989858,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
483.260042,485.275681,2.015639,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
483.260042,501.270609,18.010567,Abiotic,Condensation/hydration/dehydration,H2O,18.010565,Sample9
483.260042,455.228736,28.031306,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
483.260042,563.226696,79.966654,Abiotic,Phosphate,HPO3,79.966332,Sample9
483.260042,481.244366,2.015676,Abiotic,Hydrogenation/dehydrogenation,H2,2.015650,Sample9
483.260042,509.275734,26.015692,Abiotic,C2H2,C2H2,26.015650,Sample9
483.260042,569.260246,86.000204,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
483.260042,501.22615,17.966108,Abiotic,Oxidative_Dechlorination_(-Cl),HO,17.966110,Sample9
483.260042,499.254869,15.994827,Abiotic,Oxidation/Hydroxylation_(-H),O,15.994910,Sample9
483.260042,517.221051,33.961009,Abiotic,Reductive_Dechlorination_(-Cl),H,33.961030,Sample9
483.260042,567.281661,84.021619,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
483.260042,511.254931,27.994889,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
483.260042,539.249794,55.989752,Sugar,Glyoxylate_(-H2O),C2O2,55.989829,Sample9
483.260042,455.265199,27.994843,Abiotic,Formic_Acid_(-H2O),CO,27.994915,Sample9
483.260042,585.291569,102.031527,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample9
483.260042,453.285804,29.974238,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
483.260042,525.270611,42.010569,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
483.260042,511.291286,28.031244,Abiotic,Ethyl_addition_(-H2O),C2H4,28.031300,Sample9
483.260042,497.275655,14.015613,Abiotic,Methylation_(-H),CH3,14.015650,Sample9
483.260042,399.238942,84.0211,Abiotic,Acetotacetate_(-H2O),C4H4O2,84.021129,Sample9
483.260042,397.259566,86.000476,Other,Malonyl_group_(-H2O),C3H2O3,86.000394,Sample9
483.260042,441.24953,42.010512,Abiotic,Acetylation_(-H2O),C2H2O,42.010565,Sample9
483.260042,457.244385,26.015657,Abiotic,C2H2,C2H2,26.015650,Sample9
483.260042,481.221074,2.038968,Amino Acid,Transamination_(-O),NH4,2.039459,Sample9
509.130105,407.098431,102.031674,Sugar,Erythrose_(-H2O),C4H8O4,102.031695,Sample9
509.130105,479.156032,29.974073,Abiotic,Nitro_Reduction_(-O2),H2,29.974180,Sample9
