SampleID,Group,Transformation,Formula,Counts,Perc_Counts
Sample7,Amino Acid,Glutamic_Acid_(-H2O),C5H7NO3,138,0.005961123110151188
Sample7,Abiotic,Biotinyl_(-H2O),C10H14N2O2S,140,0.006047516198704104
Sample7,Abiotic,Acetone_(-H),C3H5O,142,0.006133909287257019
Sample7,Amino Acid,Serine_(-H2O),C3H5NO2,145,0.0062634989200863935
Sample7,Other,O-Acetylserine,C5H9NO4,151,0.00652267818574514
Sample7,Amino Acid,Threonine_(-H2O),C4H7NO2,152,0.006565874730021598
Sample7,Sugar,Glyoxylate_(-H2O),C2O2,154,0.006652267818574514
Sample7,Abiotic,Primary_amine,NH2,158,0.006825053995680346
Sample7,Amino Acid,Histidine_(-H2O),C6H7N3O,159,0.0068682505399568035
Sample7,Other,Alliin,C6H11NO3S,167,0.007213822894168467
Sample7,Amino Acid,Glutamine_(-H2O)/Glutamine_Conjugation_(-OH),C5H8N2O2_C5H9N2O3,168,0.007257019438444924
Sample7,Amino Acid,Glycine_Conjugation_(-OH),C2H4NO2,170,0.00734341252699784
Sample7,Amino Acid,Aspartic_Acid_(-H2O),C4H5NO3,174,0.007516198704103672
Sample7,Abiotic,Reductive_Dechlorination_(-Cl),H,176,0.007602591792656588
Sample7,Other,Ornitine_Conjugation_(-OH),C5H11N2O2,186,0.008034557235421166
Sample7,Other,Thiourea_to_Urea_(-S),O,188,0.008120950323974082
Sample7,Abiotic,Inorganic_Phosphate,P,189,0.00816414686825054
Sample7,Amino Acid,Cysteine_(-H2O),C3H5NOS,205,0.008855291576673866
Sample7,Abiotic,Oxidative_Dechlorination_(-Cl),HO,206,0.008898488120950324
Sample7,Abiotic,Oxidative_Debromination_(-Br),HO,212,0.00915766738660907
Sample7,Amino Acid,Methionine_(-H2O),C5H9NOS,214,0.009244060475161986
Sample7,Other,Taurine_Conjugation_(-OH),C2H6NO3S,230,0.009935205183585313
Sample7,Other,Carbamoyl_P_transfer_(-H2PO4),CH2ON,236,0.010194384449244061
Sample7,Abiotic,Phosphate,HPO3,241,0.01041036717062635
Sample7,Amino Acid,Asparagine_(-H2O),C4H6N2O2,249,0.010755939524838012
Sample7,Abiotic,Oxidative_Defluorination_(-F),HO,257,0.011101511879049676
Sample7,Abiotic,Isoprene_addition_(-H),C5H7,258,0.011144708423326134
Sample7,Amino Acid,Cysteine_Conjugation_1_(-H),C3H6NO2S,267,0.011533477321814254
Sample7,Amino Acid,Cysteine_Conjugation_2,C3H7NO2S,305,0.013174946004319654
Sample7,Abiotic,Carboxylation,CO2,400,0.017278617710583154
Sample7,Abiotic,Carbon/dehydrogenation,C13,423,0.018272138228941685
Sample7,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,426,0.018401727861771057
Sample7,Abiotic,Acetylation_(-H2O),C2H2O,476,0.020561555075593953
Sample7,Abiotic,Secondary_amine,NH,487,0.02103671706263499
Sample7,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,538,0.02323974082073434
Sample7,Abiotic,Reductive_Defluorination_(-F),H,709,0.030626349892008638
Sample7,Abiotic,Nitro_Reduction_(-O2),H2,878,0.03792656587473002
Sample7,Abiotic,Ethyl_addition_(-H2O),C2H4,993,0.04289416846652268
Sample7,Abiotic,C2H2,C2H2,1119,0.04833693304535637
Sample7,Abiotic,Formic_Acid_(-H2O),CO,1127,0.04868250539956803
Sample7,Abiotic,Condensation/hydration/dehydration,H2O,1310,0.05658747300215983
Sample7,Abiotic,Oxidation/Hydroxylation_(-H),O,1550,0.06695464362850972
Sample7,Abiotic,Methylation_(-H),CH3,1673,0.07226781857451405
Sample7,Abiotic,Hydrogenation/dehydrogenation,H2,1948,0.08414686825053996
