eigenvalue,variance.percent,cumulative.variance.percent
33.499696845473665,98.11796170602207,98.11796170602207
0.6378451728351796,1.8681980476211169,99.9861597536432
0.004033839770755416,0.011814797548195918,99.99797455119139
6.288328707201973e-4,0.001841801727741571,99.99981635291913
6.270127740724814e-5,1.836470808658762e-4,99.99999999999999
1.1376570373719976e-31,3.3321074558480497e-31,99.99999999999999
