PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,SampleID,Treatment
-8.682480175536563,4.478133591444415,0.32007792268669305,-1.1752134563152177,0.8145724123804201,0.009042739648989155,0.16042104177038313,0.010745283616248933,0.0030862712905210515,Sample1,A
19.31371949197,-3.480257560029895,-2.0175689023339616,-0.2993072563771628,0.2734134914188595,0.3494812461958241,-0.22432979258729863,-0.06993904628289843,-8.618314182837761e-4,Sample10,B
20.82144823227716,-0.4997722328744387,-0.6625530164307352,-1.4626149695218573,-0.25871768465975015,-0.8605561179773642,-0.25539998433294797,-0.05661703406063767,0.002533706245713363,Sample11,B
-9.152238842881221,-12.707277517422698,1.7011115665824224,-0.41569613751021817,-0.024536393599437212,0.1436626585644194,0.3699516993835364,0.08962182027248422,0.003870610391484286,Sample12,B
22.958274952778083,-2.4639297153518456,-1.7620207179692757,0.8043331567530487,-0.30560894271698286,-0.18914331813958163,-0.07041441103620469,-0.16987622473886765,-0.003182250742457704,Sample13,C
-6.22402813623236,6.005393602887498,2.3616782419361817,0.9041058735847893,2.11491300687933,0.57155443787881,-0.849924070670793,-0.09734184124909367,9.547249371602007e-4,Sample14,C
-13.42649201675439,5.380485628367651,-0.6249900197020497,-2.1293222770132934,-0.12441008898190423,0.09752916667103795,0.18688658136712596,-0.4656604018318833,-0.004303372511013148,Sample15,C
20.11447405254667,2.0451325515380123,2.642443125664019,-0.5092658987403347,-0.6678393375016758,0.31195924048131607,0.22921999616866168,-0.024313980258010348,0.0019075945684079443,Sample16,C
19.664679553056544,-0.6843857581830004,0.978046830967811,1.5553227504573202,0.07979806063516315,0.9276492802158365,0.5563662867418225,-0.007460951449764774,-0.0034556875407989462,Sample17,C
-12.216693048902574,5.843902125069268,-0.15645993552473664,-1.6423762409268057,-0.07398993250949708,0.0664812626266959,-0.31671868801958836,-0.21435551117341847,-2.851412138188125e-4,Sample18,C
-8.177308956435546,8.840793724850048,-0.4435199447031111,-0.7847908793020744,-0.26308499833714194,-0.512562136330851,0.08172209730458717,-0.026330316149677527,0.0017288535890105927,Sample19,D
-16.47813977776845,-0.21079257024098152,0.24375022950786973,2.3503980533616797,-1.1985710752683425,-0.16811327082086436,-0.7583401116872375,-0.007516843247795002,-6.374622012508269e-4,Sample2,A
18.82884873420085,1.314679439821365,1.5820558999017693,-0.2551492147496426,-0.2340155855506999,0.22050819465650529,-0.19331440673891556,-0.05443985327159129,0.0023585545695037347,Sample20,D
18.512030349867203,2.4587755996099387,3.129004844850978,-0.21041698290752486,-0.6461111591038726,-0.27031178684876256,0.09854646457698496,0.06473763322812831,1.1797884271347314e-4,Sample21,D
-16.29757681339031,0.49317548880242523,0.754829034411254,2.9736104375021775,-0.954894506852795,0.3637530449021402,-0.2047124865041479,-0.08976887163593228,6.951437830886587e-4,Sample22,D
-20.21041096727778,-12.990467186053326,3.4165998314388526,-2.2444880527821605,-0.16539924540288903,-0.017698984357381153,0.2081393432212305,0.13376621219171048,-0.0025429538440131516,Sample23,D
-13.349041919909142,-0.20985488250743656,-4.1169176324794545,0.3388355186487173,-0.4666529157644329,0.670689220385603,0.7387547351160804,-0.1922462297038699,0.004456165269850709,Sample24,D
-8.630599922835046,-13.102651955020908,-2.271519453042657,-0.5683914665913714,-0.11790236997020098,0.21499817084991069,-0.5526123500869011,0.3412277264586794,-9.13876688921178e-4,Sample3,A
-4.461036201710253,-11.122658340532281,0.3941201441268818,2.522406772785321,1.0355083690105786,-1.110221275294268,0.4033064517628338,-0.38289363584537606,-7.488852302846016e-4,Sample4,A
-9.407114505444252,6.795677158638298,-0.35639419716225007,-1.5032740387170056,-0.4192111041519748,-0.07400905492719317,-0.13240943762537905,0.10326034830839687,-0.002439514740203763,Sample5,A
-3.9597605622502834,5.6434277872813166,-0.6723434369794548,0.42228977463249845,0.9546744360873399,-0.09522757098538531,0.8055517220375524,0.3753882335101164,-0.0026768150434375304,Sample6,A
-1.0986913523176125,7.4811335309125635,-0.726471094733779,1.2032376228633497,0.35335871972819716,-0.43776304919856235,0.15394972676460666,0.2729416353661529,0.0017526905037974494,Sample7,B
-2.3598955185331643,7.770184995781981,-0.5937928240966437,1.0764681044596707,-0.3366174918691701,-0.29336810859124196,0.014951361413647779,0.3589074732159345,-0.0016421866832773135,Sample8,B
13.918033351482388,-7.0788475067879615,-3.119166496916602,-0.9507011935939127,0.6313243361008689,0.08166601039436677,-0.4495917683396349,0.10816437473096277,2.276838665057207e-4,Sample9,B
